tweet_id,tweet_time,tweet_author,tweet_author_id,tweet_language,tweet_url,label,disaster type,location,text,relevance
'511489194439737345',Mon Sep 15 12:18:21 +0000 2014,TNSL31,2350714789.0,en,https://twitter.com/TNSL31/status/511489194439737345,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",Mexico hunkers down as Odile hits coast http://t.co/j2dYqVtF88,Relevant
'511489216774012928',Mon Sep 15 12:18:26 +0000 2014,JulRennecker,103008558.0,en,https://twitter.com/JulRennecker/status/511489216774012928,crisis_specific_information,Hurricane,"Tijuana, Baja California","Just weathered Hurricane Odile--a good reminder of Nature's power! We're all safe, too warm, and mostly dry but in good spirits.",Relevant
'511489301969137664',Mon Sep 15 12:18:47 +0000 2014,bomberoscajeme,507508986.0,en,https://twitter.com/bomberoscajeme/status/511489301969137664,crisis_specific_information,Hurricane,"Cozumel, Quintana Roo",RT @weatherchannel: 12:30am MDT: Ferocious winds reported in Cabo in southern eyewall of #Odile. More details at http://t.co/RlZZSS6YfK httâ€_,Relevant
'511489482030190592',Mon Sep 15 12:19:30 +0000 2014,TheNewsRoundup,1016733578.0,en,https://twitter.com/TheNewsRoundup/status/511489482030190592,crisis_specific_information,Hurricane,"Cabo San Lucas, Baja California Sur",Mexico hunkers down as Odile hits coast http://t.co/FbSc7Oz5As,Relevant
'511489510840889344',Mon Sep 15 12:19:37 +0000 2014,heritage1017fm,2598411668.0,en,https://twitter.com/heritage1017fm/status/511489510840889344,crisis_specific_information,Hurricane,"Colima, Colima",Hurricane Odile hits Western Mexico http://t.co/CokjeOrv1e,Relevant
'511489516318650368',Mon Sep 15 12:19:38 +0000 2014,nbcsandiego,15535860.0,en,https://twitter.com/nbcsandiego/status/511489516318650368,crisis_specific_information,Hurricane,"Tepatitlán, Jalisco",RT @nicolenbcsd: #HurricaneODILE downgraded from Category 3 to a 2. Still 110 mph winds though! Hit Los Cabos overnight. Thousands strandedâ€_,Relevant
'511489522660823040',Mon Sep 15 12:19:39 +0000 2014,GgNewsCA,2337544130.0,en,https://twitter.com/GgNewsCA/status/511489522660823040,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico",Powerful hurricane Odile barrels through Mexico's Baja tourist haven http://t.co/RrZzfjJ4gQ,Relevant
'511489601949540352',Mon Sep 15 12:19:58 +0000 2014,stoned_daug,2587629370.0,en,https://twitter.com/stoned_daug/status/511489601949540352,crisis_specific_information,Hurricane,"Colima, Colima",Hurricane Odile strengthens off Pacific Coast: The strongest hurricane to ever hit MexicoÃ¢â‚¬â„¢s Baja peninsula m... http://t.co/bPYcghYyzL,Relevant
'511489614629322752',Mon Sep 15 12:20:01 +0000 2014,dwix1,83802019.0,en,https://twitter.com/dwix1/status/511489614629322752,crisis_specific_information,Hurricane,"La Paz, Baja California Sur",RT @NASA_EO: Category 3 Odile Bearing Down on Baja. http://t.co/c7XIuAx2Ch http://t.co/FQobjY0c73  http://t.co/2N8JzHuOrr http://t.co/ckDffâ€_,Relevant
'511489680672825344',Mon Sep 15 12:20:17 +0000 2014,Lastcombo,48654466.0,en,https://twitter.com/Lastcombo/status/511489680672825344,crisis_specific_information,Hurricane,"Guadalajara, Jalisco","RT @BBCBreaking: With winds up to 125mph/ 205kph, Hurricane #Odile makes landfall in Mexico via @NHC_Pacific http://t.co/A1nwMQX0fp http://â€_",Relevant
'511489818099195904',Mon Sep 15 12:20:50 +0000 2014,garyaknichols,2159274125.0,en,https://twitter.com/garyaknichols/status/511489818099195904,sympathy_and_emotion,Hurricane,"Manzanillo, Colima",RT @Benjaminchave: Hurricane Odile Hits Mexico: Winds Hit 125mph. Hope @garyaknichols is OK? http://t.co/fWWPIhV2ua,Relevant
'511489818665435136',Mon Sep 15 12:20:50 +0000 2014,Zak_NYCMetroWx,38848802.0,en,https://twitter.com/Zak_NYCMetroWx/status/511489818665435136,crisis_specific_information,Hurricane,"Tijuana, Baja California","Hurricane #Odile made landfall last night in Baja California as a CAT 3 storm, winds 125 mph, press 930 mb http://t.co/5hAFInNYM7",Relevant
'511489881646702592',Mon Sep 15 12:21:05 +0000 2014,Highlighthwd,416806929.0,en,https://twitter.com/Highlighthwd/status/511489881646702592,crisis_specific_information,Hurricane,"Tepatitlán, Jalisco","California Braces For Hurricane Odile, As It Wallops Mexicoâ€™s Baja, California Peninsula Late Sunday, (Photos) Byâ€_ http://t.co/AhO6lwEgYE",Relevant
'511490115190149120',Mon Sep 15 12:22:01 +0000 2014,wxman_KPSinkler,1615359781.0,en,https://twitter.com/wxman_KPSinkler/status/511490115190149120,crisis_specific_information,Hurricane,"Colima, Colima","RT @weatherchannel: BREAKING: Hurricane #Odile has officially made landfall, the strongest on record in Baja California. http://t.co/E9zt67â€_",Relevant
'511497045795151872',Mon Sep 15 12:49:33 +0000 2014,vidistar,247625775.0,en,https://twitter.com/vidistar/status/511497045795151872,general_awareness,Hurricane,"La Paz, Baja California Sur",Hurricane Odile to Bring Life-Threatening Conditions to Baja California http://t.co/QYKCu5G5Ep,Relevant
'511497157321302016',Mon Sep 15 12:50:00 +0000 2014,reginap81789323,492497599.0,en,https://twitter.com/reginap81789323/status/511497157321302016,casualties_and_public_impact,Hurricane,"Tepatitlán, Jalisco",Hurricane Odile makes landfall http://t.co/MtvQlPiSMW,Relevant
'511497195234000896',Mon Sep 15 12:50:09 +0000 2014,StateInsUSA,2419606208.0,en,https://twitter.com/StateInsUSA/status/511497195234000896,general_awareness,Hurricane,"Mexicali, Baja California",Mexico Issues #Hurricane Warning as Odile Strikes http://t.co/46Ay7j5K7e,Relevant
'511497421244092416',Mon Sep 15 12:51:03 +0000 2014,KyleKalbfleisch,26127056.0,en,https://twitter.com/KyleKalbfleisch/status/511497421244092416,crisis_specific_information,Hurricane,"Manzanillo, Colima","Locals, tourists ride out Hurricane Odile in Baja http://t.co/BivLdlZUpy via @USATODAY",Relevant
'511497621853048832',Mon Sep 15 12:51:50 +0000 2014,Aaron_meet,1418539350.0,en,https://twitter.com/Aaron_meet/status/511497621853048832,crisis_specific_information,Hurricane,"Tijuana, Baja California",Major Hurricane Odile Strikes Mexico's Baja California - Businessweek: ReutersMajor Hurricane Odile Strikes Me... http://t.co/HgRB1cgYzD,Relevant
'511497917870272512',Mon Sep 15 12:53:01 +0000 2014,dnanto78,68356731.0,en,https://twitter.com/dnanto78/status/511497917870272512,crisis_specific_information,Hurricane,"Cozumel, Quintana Roo",#TopStories Hurricane Odile makes landfall: Hurricane Odile made landfall at the southernmost... http://t.co/IyQY8WyOYl @MajalahInternet,Relevant
'511498785151647744',Mon Sep 15 12:56:28 +0000 2014,RSSDaily,2493133566.0,en,https://twitter.com/RSSDaily/status/511498785151647744,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",Hurricane Odile makes landfall http://t.co/a1iuXcp5T3,Relevant
'511499284223496192',Mon Sep 15 12:58:27 +0000 2014,tweetnewsfeeds,1259497776.0,en,https://twitter.com/tweetnewsfeeds/status/511499284223496192,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico",Major Hurricane Odile Strikes Mexico's Baja California - Businessweek http://t.co/CiwV3qzaex #news,Relevant
'511499714051989504',Mon Sep 15 13:00:09 +0000 2014,toosanHoshi,117331596.0,en,https://twitter.com/toosanHoshi/status/511499714051989504,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico",Hurricane Odile barreling toward Baja California - http://t.co/NNxkMdDwdQ,Relevant
'511500648752226304',Mon Sep 15 13:03:52 +0000 2014,lybr3,601076863.0,en,https://twitter.com/lybr3/status/511500648752226304,sympathy_and_emotion,Hurricane,"Manzanillo, Colima",Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooressi.,Relevant
'511500969591709696',Mon Sep 15 13:05:09 +0000 2014,BatyandAssoc,842379500.0,en,https://twitter.com/BatyandAssoc/status/511500969591709696,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",Mexico Issues Hurricane Warning as Odile Strikes https://t.co/Bl5BLjHm5x via @ijournal http://t.co/aO5byMOVIK,Relevant
'511501196948144128',Mon Sep 15 13:06:03 +0000 2014,a_certain_woman,1091354204.0,en,https://twitter.com/a_certain_woman/status/511501196948144128,sympathy_and_emotion,Hurricane,"Mexicali, Baja California",RT @lybr3: Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooâ€_,Relevant
'511501464607281152',Mon Sep 15 13:07:07 +0000 2014,feedsynbot,2459920208.0,en,https://twitter.com/feedsynbot/status/511501464607281152,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico",Hurricane Odile Strikes Mexico's Baja California - Wall Street Journal: Wall Street JournalHurricane Odile Str... http://t.co/4KGpet5hm0,Relevant
'511501666454355969',Mon Sep 15 13:07:55 +0000 2014,ross917,709512284.0,en,https://twitter.com/ross917/status/511501666454355969,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico",RT @rtenews Powerful hurricane Odile strikes popular Mexican tourist resort http://t.co/ESM3vR75br  http://t.co/ewOUoqRiEA,Relevant
'511501810293420032',Mon Sep 15 13:08:29 +0000 2014,dawnmgillan,1658993366.0,en,https://twitter.com/dawnmgillan/status/511501810293420032,crisis_specific_information,Hurricane,"Colima, Colima","Locals, tourists ride out Hurricane Odile in Baja http://t.co/12QY4ti1ua",Relevant
'511502193384783872',Mon Sep 15 13:10:00 +0000 2014,SCOAMT,583132798.0,en,https://twitter.com/SCOAMT/status/511502193384783872,sympathy_and_emotion,Hurricane,"Colima, Colima",RT @lybr3: Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooâ€_,Relevant
'511502518707556352',Mon Sep 15 13:11:18 +0000 2014,Hello_Jody,22109381.0,en,https://twitter.com/Hello_Jody/status/511502518707556352,non_informative,Hurricane,"Colima, Colima",Cold Hard Facts About Chilled Makeup - ABC News - Cold Hard Facts About Chilled MakeupABC NewsHurricane Odile Grow... http://t.co/DC2mQZFsnF,Not Relevant
'511502577725620224',Mon Sep 15 13:11:32 +0000 2014,ShondaCampbell,496176633.0,en,https://twitter.com/ShondaCampbell/status/511502577725620224,sympathy_and_emotion,Hurricane,"Cabo San Lucas, Baja California Sur",RT @lybr3: Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooâ€_,Relevant
'511502868319571968',Mon Sep 15 13:12:41 +0000 2014,kirad6,495360524.0,en,https://twitter.com/kirad6/status/511502868319571968,sympathy_and_emotion,Hurricane,"La Paz, Baja California Sur",RT @lybr3: Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooâ€_,Relevant
'511503001513906176',Mon Sep 15 13:13:13 +0000 2014,FernandaZeno,445020469.0,en,https://twitter.com/FernandaZeno/status/511503001513906176,collateral_damages,Hurricane,"Monterrey, Nuevo León",Euronews: Hurricane Odile lashes western Mexico coast  Link to Video: http://t.co/MF0TZob1DF,Relevant
'511503033365049344',Mon Sep 15 13:13:21 +0000 2014,PamUSVI,56698684.0,en,https://twitter.com/PamUSVI/status/511503033365049344,sympathy_and_emotion,Hurricane,"Cozumel, Quintana Roo",RT @lybr3: Major hurricane hits Mexico's Cabo San Lucas. 1. I hope everyone is safe 2. Not ONE DIME in aid 2 Mexico unless they #FreeTahmooâ€_,Relevant
'511503396491116545',Mon Sep 15 13:14:47 +0000 2014,HillbillyTimes,919927818.0,en,https://twitter.com/HillbillyTimes/status/511503396491116545,collateral_damages,Hurricane,"La Paz, Baja California Sur",Ridin out Hurrikune Odile nÂ’ Cabo Sun Lucas: As howleeunâ€™ winds whupd palm trees amidâ€_ http://t.co/x2rWmnt7er,Relevant
'511503732031623170',Mon Sep 15 13:16:07 +0000 2014,JeremyAbell1,1699368474.0,en,https://twitter.com/JeremyAbell1/status/511503732031623170,general_awareness,Hurricane,"Tijuana, Baja California",RT @KWCHRoss: Hurricane Odile could have an impact on KS weather late week. Blog update: http://t.co/uG2fPwU9OX @KWCH12 #storm12 #kswx,Relevant
'511504955421646851',Mon Sep 15 13:20:59 +0000 2014,MarshaNikki,336376768.0,en,https://twitter.com/MarshaNikki/status/511504955421646851,crisis_specific_information,Hurricane,"Guadalajara, Jalisco","Locals, tourists ride out Hurricane Odile in Baja (The Philadelphia Inquirer): Share Withâ€_ http://t.co/T3ez9wbeR7",Relevant
'511504981837348864',Mon Sep 15 13:21:05 +0000 2014,DanNafis,1669634203.0,en,https://twitter.com/DanNafis/status/511504981837348864,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico","Mexican Resort Town Pummeled By Powerful Hurricane Odile: The Category 3 cyclone, the strongest on record to h... http://t.co/xHBZcPzbsj",Relevant
'511505880668700673',Mon Sep 15 13:24:39 +0000 2014,VideoTweets247,746455627.0,en,https://twitter.com/VideoTweets247/status/511505880668700673,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",Raw: Hurricane Odile Makes Landfall in Mexico | Watch: http://t.co/YNYGIOubcd via AP,Relevant
'511506035295932416',Mon Sep 15 13:25:16 +0000 2014,RaynniereM,99543993.0,en,https://twitter.com/RaynniereM/status/511506035295932416,general_awareness,Hurricane,"Tepatitlán, Jalisco",The Guardian  Major Hurricane Odile Strikes Mexico's Baja CaliforniaBusinessweekThis satellite image provided by NOAA shows category four...,Relevant
'511517955167756289',Mon Sep 15 14:12:38 +0000 2014,justsalaheddine,2253716036.0,en,https://twitter.com/justsalaheddine/status/511517955167756289,crisis_specific_information,Hurricane,"Cabo San Lucas, Baja California Sur",I liked a @YouTube video http://t.co/MXBtl23tko Raw: Hurricane Odile Makes Landfall in Mexico,Relevant
'511530880880234497',Mon Sep 15 15:04:00 +0000 2014,TurtleWoman777,245660224.0,en,https://twitter.com/TurtleWoman777/status/511530880880234497,crisis_specific_information,Hurricane,"Colima, Colima",I liked a @YouTube video http://t.co/10dx4qZfJl Raw: Hurricane Odile Makes Landfall in Mexico,Relevant
'511534231114510336',Mon Sep 15 15:17:19 +0000 2014,latinusnews,1031364505.0,en,https://twitter.com/latinusnews/status/511534231114510336,crisis_specific_information,Hurricane,"Monterrey, Nuevo León",Hurricane Odile 2014 hits Baja California [RAW FOOTAGES] #Cabo #SanLucas #HurricanOdile #odile #odilehurrican http://t.co/rPLD5LC0Z5,Relevant
'511537264183508992',Mon Sep 15 15:29:22 +0000 2014,NBTWT,309843971.0,en,https://twitter.com/NBTWT/status/511537264183508992,crisis_specific_information,Hurricane,"Mexicali, Baja California",Raw Video: Hurricane Odile Makes Landfall In Mexico http://t.co/S9vTCyIPMT,Relevant
'511538673020854272',Mon Sep 15 15:34:58 +0000 2014,FartingGoose,278677982.0,en,https://twitter.com/FartingGoose/status/511538673020854272,collateral_damages,Hurricane,"La Paz, Baja California Sur","from my friends in British Columbia: Hurricane Odile shatters windows, downs power lines in Mexico's Baja Califo... http://t.co/hrjmLHUp7Z",Relevant
'511539214689656835',Mon Sep 15 15:37:07 +0000 2014,CatastropheNews,1488569323.0,en,https://twitter.com/CatastropheNews/status/511539214689656835,collateral_damages,Hurricane,"Cozumel, Quintana Roo",RT @nprnews: Mexican Resort Town Pummeled By Powerful Hurricane Odile http://t.co/1GISMAEJNv,Relevant
'511539422417137664',Mon Sep 15 15:37:56 +0000 2014,rboblee,19281703.0,en,https://twitter.com/rboblee/status/511539422417137664,general_awareness,Hurricane,"Mexicali, Baja California","Weather Alert: Hurricane Odile - Los Cabos, Mexico, takes a direct hit http://t.co/AYSKXzsYHq",Relevant
'511539474124128257',Mon Sep 15 15:38:09 +0000 2014,TehLADailyNews,2538178644.0,en,https://twitter.com/TehLADailyNews/status/511539474124128257,crisis_specific_information,Hurricane,"Tijuana, Baja California",Hurricane Odile slams Baja California #HurricaneOdile #LosCabos #strongwinds #WestinHotel http://t.co/llowpiJMcP,Relevant
'511539693926629376',Mon Sep 15 15:39:01 +0000 2014,click2scream1,1959791094.0,en,https://twitter.com/click2scream1/status/511539693926629376,crisis_specific_information,Hurricane,"Cozumel, Quintana Roo",Hurricane Odile flogs tourists with rain in Mexico's Baja California http://t.co/bnNusamt1U,Relevant
'511540361324687360',Mon Sep 15 15:41:40 +0000 2014,KadeWade88,2691037106.0,en,https://twitter.com/KadeWade88/status/511540361324687360,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",Raw Video: Hurricane Odile Makes Landfall In Mexico http://t.co/SoMTwFYM6I,Relevant
'511541675370369024',Mon Sep 15 15:46:54 +0000 2014,annerobicheaux,272703694.0,en,https://twitter.com/annerobicheaux/status/511541675370369024,crisis_specific_information,Hurricane,Baja California Peninsula,Hurricane Odile lashes Baja; Edouard remains over open Atlantic http://t.co/LYK0ErUdkq,Relevant
'511542815097368576',Mon Sep 15 15:51:25 +0000 2014,minewsplace,2521522134.0,en,https://twitter.com/minewsplace/status/511542815097368576,collateral_damages,Hurricane,"La Paz, Baja California Sur","ALERT: Photo: Flooded hotel from devastation of Hurricane Odile in Baja California Sur, Mexico - Florblanca25 http://t.co/225zt2X2f4 #b...",Relevant
'511543100842328064',Mon Sep 15 15:52:33 +0000 2014,latimesworld,10080132.0,en,https://twitter.com/latimesworld/status/511543100842328064,general_awareness,Hurricane,"Guadalajara, Jalisco","Hurricane Odile lashes Baja California with strong winds, heavy rains http://t.co/WxDw9HL5Rh",Relevant
'511543346313957376',Mon Sep 15 15:53:32 +0000 2014,jim12316,2611729016.0,en,https://twitter.com/jim12316/status/511543346313957376,crisis_specific_information,Hurricane,Baja California Peninsula,RT @meowtw: Hurricane Odile shortly after peak intensity http://t.co/CxUCPCJcvy,Relevant
'511544611718717440',Mon Sep 15 15:58:34 +0000 2014,iTravelCabo,2491370664.0,en,https://twitter.com/iTravelCabo/status/511544611718717440,collateral_damages,Hurricane,"Manzanillo, Colima",Cabo Marina Trashed by Odile http://t.co/MuOwb3sOzX #itravelcabo #cabo,Relevant
'511544623336919040',Mon Sep 15 15:58:36 +0000 2014,EpochTimesWorld,372928816.0,en,https://twitter.com/EpochTimesWorld/status/511544623336919040,general_awareness,Hurricane,"Guadalajara, Jalisco",#Hurricane Odile Spreads Destruction up #Mexicoâ€™s #Baja Peninsula http://t.co/BJVSC41bOo | Epoch Times,Relevant
'511545273806770178',Mon Sep 15 16:01:11 +0000 2014,sulovebug,23142811.0,en,https://twitter.com/sulovebug/status/511545273806770178,non_informative,Hurricane,"Manzanillo, Colima",What kind of name is Odile?? #HurricaneODILE,Not Relevant
'511545402437287936',Mon Sep 15 16:01:42 +0000 2014,BCDamericas,2542112060.0,en,https://twitter.com/BCDamericas/status/511545402437287936,general_awareness,Hurricane,"Manzanillo, Colima","Mexico, U.S.: Hurricane Odile weakens and moving northeast after hitting southern Baja California. Heavy rain expected for southwestern U.S.",Relevant
'511545443311177729',Mon Sep 15 16:01:52 +0000 2014,world_knews,2664603404.0,en,https://twitter.com/world_knews/status/511545443311177729,crisis_specific_information,Hurricane,"Tijuana, Baja California",#Mexico's Baja Peninsula Blasted by Hurricane Odile http://t.co/pF9eAQVtOh,Relevant
'511545838993432577',Mon Sep 15 16:03:26 +0000 2014,israel_flash,137064173.0,en,https://twitter.com/israel_flash/status/511545838993432577,general_awareness,Hurricane,"Guadalajara, Jalisco","#LATIMES #MIDL#EAST: Hurricane Odile lashes Baja California with strong winds, heavy rains http://t.co/xrJaYq4Ila",Relevant
'511546008262569985',Mon Sep 15 16:04:07 +0000 2014,Tetrisnet,104975983.0,en,https://twitter.com/Tetrisnet/status/511546008262569985,general_awareness,Hurricane,Baja California Peninsula,Powerful Hurricane Odile Bears in on Mexico's Baja -  ABC News http://t.co/NFRtNZJ7tY,Relevant
'511546716160806912',Mon Sep 15 16:06:55 +0000 2014,antiinertia,41508279.0,en,https://twitter.com/antiinertia/status/511546716160806912,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",#BreakingNews http://t.co/FzYPIeatBG Hurricane Odile weakening as it moves across the southern Baja California... http://t.co/GRGHwLvRrX,Relevant
'511546724842627072',Mon Sep 15 16:06:57 +0000 2014,thenewsselector,2369312460.0,en,https://twitter.com/thenewsselector/status/511546724842627072,crisis_specific_information,Hurricane,"La Paz, Baja California Sur",Hurricane Odile Strikes Mexico's Baja California http://t.co/1IBjVjM86b from #wsj #tns,Relevant
'511546773840490496',Mon Sep 15 16:07:09 +0000 2014,EmanueleCapurso,337076095.0,en,https://twitter.com/EmanueleCapurso/status/511546773840490496,crisis_specific_information,Hurricane,"Monterrey, Nuevo León",#News #World Hurricane Odile Strikes Mexico's Baja California: Residents and tourists hunkered do... http://t.co/XjCnw9xsAj #Usa #Europe,Relevant
'511547267644686336',Mon Sep 15 16:09:07 +0000 2014,GuardianUS,16042794.0,en,https://twitter.com/GuardianUS/status/511547267644686336,crisis_specific_information,Hurricane,"La Paz, Baja California Sur",Hurricane Odile hammered Mexico's Baja peninsula overnight http://t.co/OHr6USykMX,Relevant
'511547776304283649',Mon Sep 15 16:11:08 +0000 2014,cjbrinton,43996430.0,en,https://twitter.com/cjbrinton/status/511547776304283649,sympathy_and_emotion,Hurricane,"Puerto Vallarta, Mexico",Hope Cabo survived that hurricane...,Relevant
'511548165477388288',Mon Sep 15 16:12:41 +0000 2014,imarketreports,2709755684.0,en,https://twitter.com/imarketreports/status/511548165477388288,crisis_specific_information,Hurricane,"Mexicali, Baja California",Hurricane Odile Strikes Mexico's Baja California -- Update - http://t.co/AtbMnZY8cn,Relevant
'511548961208139776',Mon Sep 15 16:15:51 +0000 2014,halftrash,584748487.0,en,https://twitter.com/halftrash/status/511548961208139776,crisis_specific_information,Hurricane,"Guadalajara, Jalisco","RT BejahNEWS: #Breaking #News Hurricane Odile lashes Baja California with strong winds, heavy rains - L... http://t.co/Yj4Ul3XyZlÂ  #Late...",Relevant
'511549533893840896',Mon Sep 15 16:18:07 +0000 2014,LocalTels,396651328.0,en,https://twitter.com/LocalTels/status/511549533893840896,crisis_specific_information,Hurricane,"Puerto Vallarta, Mexico","Locals, Tourists Ride Out Hurricane Odile in Baja (TIME) http://t.co/lIeEwk55oh #YorkRegion",Relevant
'511550264440930304',Mon Sep 15 16:21:01 +0000 2014,FernandoPrado4,1950503840.0,en,https://twitter.com/FernandoPrado4/status/511550264440930304,crisis_specific_information,Hurricane,"Guadalajara, Jalisco",I liked a @YouTube video from @odn http://t.co/DlPcnFYDIa Mexico's southern Baja peninsula braces for hurricane Odile,Relevant
'511550316769079296',Mon Sep 15 16:21:14 +0000 2014,BajaLisa,42574683.0,en,https://twitter.com/BajaLisa/status/511550316769079296,collateral_damages,Hurricane,"Manzanillo, Colima",Waiting to hear hurricane Odile damage report from Buena Vista BCS Mexico hope everybody is ok down there.,Relevant
'511551588570525697',Mon Sep 15 16:26:17 +0000 2014,RaynniereM,99543993.0,en,https://twitter.com/RaynniereM/status/511551588570525697,general_awareness,Hurricane,"Monterrey, Nuevo León","Fox News  Hurricane Odile lashes Baja California with strong winds, heavy rainsLos Angeles TimesStrong winds blow palm trees on the beach...",Relevant
'511551984675983360',Mon Sep 15 16:27:51 +0000 2014,NewsBreaker,774393817.0,en,https://twitter.com/NewsBreaker/status/511551984675983360,general_awareness,Hurricane,"Tepatitlán, Jalisco","National Hurricane Center warns Hurricane Odile could bring isolated rain totals of 18 inches to Baja California, Mexico, area @EricHolthaus",Relevant
'511552294047850496',Mon Sep 15 16:29:05 +0000 2014,NBCNewsPictures,48335027.0,en,https://twitter.com/NBCNewsPictures/status/511552294047850496,voluntary_services,Hurricane,"Puerto Vallarta, Mexico",Families Shelter as Odile Wallops Los Cabos Resort via @vcaivano / @AP: http://t.co/j5RFmy1eyv http://t.co/jOeh2mGNhB,Relevant
'511552365250367488',Mon Sep 15 16:29:22 +0000 2014,newstalk_LL,1270391083.0,en,https://twitter.com/newstalk_LL/status/511552365250367488,crisis_specific_information,Hurricane,"Colima, Colima","Hurricane Odile lashes Baja California with strong winds, heavy rainsâ€_ http://t.co/j26H8DICw3 | http://t.co/NoFij4iACl #news",Relevant
'511552456950423552',Mon Sep 15 16:29:44 +0000 2014,GlobalPost,16367286.0,en,https://twitter.com/GlobalPost/status/511552456950423552,crisis_specific_information,Hurricane,"Tepatitlán, Jalisco",Powerful hurricane Odile slams Mexico's Baja California resorts http://t.co/kxCIGOYLy4 http://t.co/QriBYRCEHL,Relevant
'511552631525765120',Mon Sep 15 16:30:26 +0000 2014,dlvrworld,2483991828.0,en,https://twitter.com/dlvrworld/status/511552631525765120,crisis_specific_information,Hurricane,"Tepatitlán, Jalisco","Hurricane Odile Slams Baja California, Marines On Standby As Storm Could ... - International Business Times http://t.co/Ttvh0jB1zn",Relevant
'511552814393212929',Mon Sep 15 16:31:09 +0000 2014,TessCitro,2385949441.0,en,https://twitter.com/TessCitro/status/511552814393212929,collateral_damages,Hurricane,"La Paz, Baja California Sur","Photo: Flooded hotel from devastation of Hurricane Odile in Baja California Sur, Mexico - @Florblanca25: Photo:... http://t.co/UoARpgG96t",Relevant
'511552910954889216',Mon Sep 15 16:31:32 +0000 2014,QkTipcom,528829450.0,en,https://twitter.com/QkTipcom/status/511552910954889216,voluntary_services,Hurricane,"Tijuana, Baja California",Tight Fit: Families Shelter as Odile Wallops Resort http://t.co/FYBMSa2RVV,Relevant
'511554152279715840',Mon Sep 15 16:36:28 +0000 2014,DrShepherd2013,810709142.0,en,https://twitter.com/DrShepherd2013/status/511554152279715840,crisis_specific_information,Hurricane,"Mexicali, Baja California",". #Odile ravages Cabo San Lucas, strongest known hurricane to hit Baja Peninsula http://t.co/DTiB8pUUJv #weather",Relevant
'511555071944187904',Mon Sep 15 16:40:08 +0000 2014,NYspanish,337761893.0,en,https://twitter.com/NYspanish/status/511555071944187904,collateral_damages,Hurricane,"La Paz, Baja California Sur",RT @eileenmera: #HurricaneOdile all windows blown out #cabosanlucas http://t.co/HYczKmC6gM,Relevant
'511555279339937792',Mon Sep 15 16:40:57 +0000 2014,AnnickNday,1183009507.0,en,https://twitter.com/AnnickNday/status/511555279339937792,general_awareness,Hurricane,"Tepatitlán, Jalisco",RT @TerryCast: Hurricane Odile Brings Life-Threatening Impacts to Baja California http://t.co/3nk2Et4xMf,Relevant
'511555357668544512',Mon Sep 15 16:41:16 +0000 2014,NYspanish,337761893.0,en,https://twitter.com/NYspanish/status/511555357668544512,general_awareness,Hurricane,"Colima, Colima","RT @LOrion: #HurricaneOdile damage in #Cabo, morning after storm makes landfall - @LandsEndCharter SEND MORE OF MARINA Pls http://t.co/uD2Pâ€_",Relevant
'511556052224315392',Mon Sep 15 16:44:01 +0000 2014,earthspace101,1167607994.0,en,https://twitter.com/earthspace101/status/511556052224315392,collateral_damages,Hurricane,"La Paz, Baja California Sur",RT @eileenmera: #HurricaneOdile all windows blown out #cabosanlucas http://t.co/HYczKmC6gM,Relevant
'511556152388112384',Mon Sep 15 16:44:25 +0000 2014,abigaaiilnavar_,1491429486.0,en,https://twitter.com/abigaaiilnavar_/status/511556152388112384,sympathy_and_emotion,Hurricane,"Puerto Vallarta, Mexico","Praying for my family en Cabos San Lucas that suffered through hurricane Odile, and hoping my family house isn't wrecked..  á_£3",Relevant
'511556350673829888',Mon Sep 15 16:45:12 +0000 2014,Miera_Je,767518219.0,en,https://twitter.com/Miera_Je/status/511556350673829888,general_awareness,Hurricane,"Puerto Vallarta, Mexico",RT @BBCNewsUS: Hurricane Odile hits beach resorts in #Mexico's Baja California peninsula with 110 mph winds http://t.co/37UHgoPt9C http://tâ€_,Relevant
